,word,ipa
570,(বিজিএপিএমইএ),(biɟit̪opi͡e̯mi͡e̯)
571,(বিজিপি),(biɟipi)
572,"(বিজিবি),","(biɟibi),"
573,(বিজেএমসি),(biɟe͡e̯mosi)
574,(বিডা),(bidɐ)
575,(বিডি),(bidi)
576,(বিডিবিএল)।,(bidibi͡e̯l)।
577,(বিপণন),(bipɔnon)
578,(বিপিএল),(bipi͡e̯l)
579,(বিবিএস),(bibi͡e̯s)
580,(বিশ্ববিদ্যালয়,(biʃʃobid̪d̪ɐlɔʲ
581,(বিশ্ববিদ্যালয়ের),(biʃʃobid̪d̪ɐlɔʲeɾ)
582,"(বিশ্বরোড)বারিধারা,","(biʃʃoɾod)bɐɾid̪ʱɐɾɐ,"
583,(বিষ,(biʃ
584,(বিসিক)।,(biʃik)।
585,(বিসিবি),(biʃibi)
586,(বীর,(biɾ
587,(বীরপ্রতীক)।,(biɾopɾot̪ik)।
588,(বুধবার),(bud̪ʱbɐɾ)
589,(বৃহস্পতিবার),(bɾihospot̪ibɐɾ)
590,(বেনজেমা),(benɟemɐ)
591,(বেবিচক),(bebicɔk)
592,(বেস্ট,(best
593,(বোন,(bon
594,(বোল্ট),(bolt)
595,(বোয়াফ),(boʷɐpʰ)
596,(ব্যালন,(bɛlon
597,(ব্রাফেট,(bɾɐpʰet
598,(বড়দের,(bɔɽod̪eɾ
599,(ভাতা),(bʱɐt̪ɐ)
600,(ভার.),(bʱɐɾ.)
601,(ভারত),(bʱɐɾt̪o)
602,(ভারপ্রাপ্ত,(bʱɐɾpɾɐpt̪ot̪o
603,(ভারপ্রাপ্ত),(bʱɐɾpɾɐpt̪ot̪o)
604,(ভিসি),(bʱisi)
605,(ভি২০),(bʱi২০)
606,(ভূমি),(bʱumi)
607,(ভ্রমর),(bʱɾomoɾ)
608,(মঙ্গলবার),(moŋgolbɐɾ)
609,(মজা,(mɔɟɐ
610,(মতামত),(mɔt̪ɐmɔt̪)
611,(মনোনয়ন),(mononɔʲon)
612,(মরণোত্তর),(mɔɾont̪t̪oɾ)
613,(মহিলা,(mohilɐ
614,(মানবজমিন),(mɐnobɟomin)
615,(মানিক),(mɐnik)
616,(মানিকগঞ্জ),(mɐnikgɔkɟ)
617,(মামলা,(mɐmlɐ
618,(মামলার,(mɐmolɐɾ
619,(মামলায়,(mɐmlɐʲ
620,(মার্কেটিং,(mɐɾketiŋ
621,(মার্শাল,(mɐɾʃɐl
622,(মালিঙ্গা),(mɐliŋgɐ)
623,(মালয়েশিয়া),(mɐlɔʲeʃiʲɐ)
624,(মাসুদ),(mɐʃud̪)
625,(মাস্টার্স),(mɐstɐɾsɐ)
626,(মাহমুদুর,(mɐhmud̪uɾ
627,(মিডিয়া),(midiʲɐ)
628,(মীম),(mim)
629,(মুন্সীগঞ্জ),(munʃigɔnɟ)
630,(মুহুরি)।,(muhuɾi)।
631,(মূসক,(muʃok
632,"(মেধা,","(med̪ʱɐ,"
633,(মেয়ের,(meʲeɾ
634,(মেয়র),(meʲoɾ)
635,(মোটরসাইকেল),(motoɾsɐ͡i̯kel)
636,(মোদি),(mod̪i)
637,(মোহাম্মদ,(mohɐmmɔd̪
638,(মৌলভীবাজার),(mo͡u̯lobʱibɐɟɐɾ)
639,(ময়মনসিংহ),(mɔʲmɔnʃiŋho)
640,(যশোর),(ɟɔʃoɾ)
641,(যাদের,(ɟɐd̪eɾ
642,(যুক্তরাষ্ট্র),(ɟukt̪oɾɐʃtɾo)
643,(যুগ্ম,(ɟugmo
644,(যৌথভাবে),(ɟo͡u̯t̪ʰobʱɐbe)
645,(র.)-এর,(ɾo.)-eɾ
646,(রংপুর),(ɾɔŋpuɾ)
647,(রশি),(ɾoʃi)
648,(রস,(ɾɔʃ
649,(রসকোলা),(ɾɔʃoklɐ)
650,(রহ.),(ɾɔho.)
651,(রা.),(ɾɐ.)
652,(রাকসু),(ɾɐkʃu)
653,(রাকিব)।,(ɾɐkibo)।
654,(রাঙামাটি),(ɾɐŋɐmɐti)
655,(রাঙ্গামাটি),(ɾɐŋgɐmɐti)
656,(রাজউক)।,(ɾɐɟuk)।
657,(রাজনৈতিক),(ɾɐɟno͡i̯t̪ik)
658,(রাজবাড়ী),(ɾɐɟbɐɽi)
659,(রাজশাহী),(ɾɐɟʃɐhi)
660,(রাজস্ব),(ɾɐɟoʃʃo)
661,(রাত,(ɾɐt̪
662,(রাফসান,(ɾɐpʰʃɐn
663,(রাবি),(ɾɐbi)
664,(রামেক),(ɾɐmek)
665,(রাষ্ট্রীয়),(ɾɐʃtɾiʲɐɾ)
666,(রাহিমা,(ɾɐhimɐ
667,(রায়,(ɾɐʲ
668,(রি-সাইকেল),(ɾi-sɐ͡i̯kel)
669,(রিফাত,(ɾipʰɐt̪
670,(রিয়াল-নাপোলি),(ɾiʲɐl-nɐpoli)
671,(রূপগঞ্জ),(ɾupogɔnɟ)
672,(রেকি,(ɾeki
673,(রেগুলেশন),(ɾeguleʃon)
674,(রেজাউল),(ɾeɟɐ͡u̯l)
675,(রেটিং-২৪০৬),(ɾetiŋ-২৪০৬)
676,(রেটিং-২৫০৩),(ɾetiŋ-২৫০৩)
677,(রেনশ,(ɾenʃ
678,(রেয়াদ),(ɾeʲɐd̪)
679,(রোকেয়া),(ɾokeʲɐ)
680,(রোববার),(ɾobbɐɾ)
681,(রোহিত,(ɾohit̪o
682,(র‌্যাংকিং),(ɾo‌ŋ)
683,(র‌্যাব)।,(ɾo‌ɟo͡ɐ̯)।
684,(লক্ষ্মীপুর),(lokkʰipuɾ)
685,(লভ্যাংশ),(lobʱɛŋʃoŋʃo)
686,(লিজেলি,(liɟeli
687,(লিটনকে),(litɔnke)
688,(লুইস,(lu͡i̯ʃ
689,(ল্যাবরেটরি),(lɛbɔtɐɾtiɾ)
690,(শজিমেক),(ʃoɟimek)
691,(শনাক্ত),(ʃonɐkt̪o)
692,(শনিবার),(ʃonibɐɾ)
693,(শহর),(ʃɔhoɾ)
694,(শাখাওয়াত),(ʃɐkʰɐ͡o̯ʲɐt̪)
695,(শান্তি,(ʃɐnt̪i
696,(শান্তিপুর),(ʃɐnt̪ipuɾ)
697,(শারজিল,(ʃɐɾɟil
698,(শারীরিক,(ʃɐɾiɾik
699,(শাহজাহান),(ʃɐhoɟɐhɐn)
700,(শিক্ষক),(ʃikkʰɔk)
701,(শিক্ষকের,(ʃikkʰɔkeɾ
702,(শিক্ষা,(ʃikkʰɐ
703,(শিক্ষা),(ʃikkʰɐ)
704,(শিক্ষামন্ত্রী),(ʃikkʰɐmont̪ɾi)
705,(শিবগঞ্জ),(ʃibgɔnɟ)
706,(শিশু,(ʃiʃu
707,(শিশু),(ʃiʃu)
708,(শুক্রবার),(ʃukɾobɐɾ)
709,(শৃংখলা,(ʃɾiŋkʰolɐ
710,(শেবামেক),(ʃebɐmek)
711,(শ্রীনগর,(sɾingɔɾ
712,(স.),(ʃo.)
713,(স.)-কে,(ʃo.)-ke
714,(সংরক্ষিত,(ʃɔŋɾokkʰit̪o
715,(সংশোধিত)।,(ʃɔŋʃod̪ʱit̪o)।
716,(সংস্থাপন),(ʃɔŋɔst̪ʰɐpon)
717,(সচিবের,(ʃocibeɾ
718,(সজল),(ʃɔɟol)
719,(সজীব,(ʃoɟib
720,(সজেকা)-এর,(ʃɔɟekɐ)-eɾ
721,(সদর,(ʃɔd̪ɔɾ
722,(সদরঘাট),(ʃɔd̪ɾgʱɐt)
723,(সবার,(ʃɔbɐɾ
724,(সভাপতির),(ʃɔbʱɐpot̪iɾ)
725,(সমন্বয়),(ʃɔmɔnnɔʲ)
726,(সমাজবিজ্ঞান),(ʃɔmɐɟbiggɐn)
727,(সম্মান),(ʃɔmmɐn)
728,(সম্মিলিত,(ʃɔmmilit̪o
729,(সম্রাট,(ʃɔmɾɐt
730,(সরকার),(ʃɔɾkɐɾ)
731,(সরকারি,(ʃɔɾkɐɾi
732,(সরাসরি),(ʃɔɾɐʃoɾi)
733,(সর্বনিন্ম,(ʃɔɾboninmo
734,(সহকারি,(ʃɔhokɐɾi
735,(সা.),(ʃɐ.)
736,(সা.)-এর,(ʃɐ.)-eɾ
737,(সাংবাদিকদের),(ʃɐŋbɐd̪ikɔd̪eɾ)
738,(সামি,(ʃɐmi
739,(সাময়িক,(ʃɐmoʲik
740,(সারোয়ার-তামিম),(ʃɐɾoʷɐɾ-t̪ɐmim)
741,(সার্বিক),(ʃɐɾbik)
742,(সিআরপি),(si͡ɐ̯ɾɔpi)
743,(সিআরপি)।,(si͡ɐ̯ɾɔpi)।
744,(সিআরপিএফ),(si͡ɐ̯ɐɾɔpʰepʰ)
745,(সিইপিজেড),(si͡i̯piɟed)
746,(সিইসি),(ʃi͡i̯si)
747,(সিএ),(si͡e̯)
748,(সিএনজি),(si͡e̯nɟi)
749,(সিএফও),(ʃi͡e̯pʰo)
750,(সিএম),(ʃi͡e̯m)
751,(সিএমই),(ʃi͡e̯mi)
752,(সিএমএইচ),(ʃi͡e̯me͡i̯c)
753,(সিএমপি),(ʃi͡e̯mpi)
754,(সিএসই),(ʃi͡e̯si)
755,(সিএসএ),(ʃi͡e̯se)
756,(সিএসএ)।,(ʃi͡e̯se)।
757,(সিএসবি),(ʃi͡e̯sbi)
758,(সিজার,(ʃiɟɐɾ
759,(সিজার),(ʃiɟɐɾ)
760,(সিজিএ),(siɟi͡e̯)
761,(সিডিএ),(sidi͡e̯)
762,(সিনহা),(ʃinhɐ)
763,(সিনিয়র,(siniʲoɾ
764,(সিপিইসি),(sipi͡i̯si)
765,(সিপিএ),(sipi͡e̯)
766,(সিপিএল),(sipi͡e̯l)
767,(সিপিবি),(sipibi)
768,(সিভিল),(sibʱil)
769,(সিরাজগঞ্জ),(ʃiɾɐɟgɔnɟ)
770,(সিলভা,(siŋbʱɐ
771,(সিলেট),(silet)
772,(সিসি),(ʃiʃi)
773,(সিসিসিপি),(ʃiʃiʃipi)
774,(সিসিসিসি)।,(ʃiʃiʃiʃi)।
775,(সুইডেন,(ʃu͡i̯den
776,(সুনামগঞ্জ),(ʃunɐmgɔnɟ)
777,(সুবীর,(ʃubiɾ
778,(সুরতহাল,(suɾot̪hɐl
779,(সূরা,(ʃuɾɐ
780,(সেলফ্,(ʃelpʰo
781,(সেলিম,(selim
782,(সোনারগাঁ),(ʃonɐɾgɐ̃̃)
783,(সোমবার),(ʃombɐɾ)
784,(সোহাগ,(ʃohɐg
785,(স্ট্যান্ডার্ড,(stɐndɐɾdɐɾ
786,(স্থানীয়ভাবে,(st̪ʰɐniʲobʱɐbe
787,(স্থায়ী),(st̪ʰɐʲi)
788,(স্নাতক),(snɐt̪ɔk)
789,(স্ন্যাচে,(snɐcɐ
790,(স্পিন,(spin
791,(স্বরূপকাঠি),(ʃɔɾnupokɐtʰi)
792,(স্বাচিপ),(ʃɐcpi)
793,(স্মৃতিভ্রংশ),(sɾit̪ibʱɾoŋʃo)
794,(স্লিপ),(slip)
795,(হজ),(hɔɟ)
796,(হত্যা),(hot̪t̪ɐ)
797,(হবিগঞ্জ),(hobigɔnɟ)
798,"(হলুদিয়া,","(holud̪iʲɐ,"
799,(হাউস,(hɐ͡u̯ʃ
800,(হায়দরাবাদ,(hɐʲd̪ɔɾɐbɐd̪
801,(হ্যাকারদের,(hɛkɐɾd̪eɾ
802,(১,(১
803,(১),(১)
804,"(১,৩,৪","(১,৩,৪"
805,(১-০),(১-০)
806,(১-০)।,(১-০)।
807,(১-১)।,(১-১)।
808,(১/৩২),(১/৩২)
809,(১ম)।,(১m)।
810,(১০,(১০
811,(১০),(১০)
812,"(১০),","(১০),"
813,(১০:২৮,(১০:২৮
814,(১০২*),(১০২*)
815,(১১),(১১)
816,"(১১),","(১১),"
817,(১১)।,(১১)।
818,"(১১,১৫০","(১১,১৫০"
819,(১১০)।,(১১০)।
820,(১১৪),(১১৪)
821,(১১৪*),(১১৪*)
822,(১১৫/৭),(১১৫/৭)
823,(১১৯),(১১৯)
824,(১২),(১২)
825,(১২)।,(১২)।
826,(১২০/১)।,(১২০/১)।
827,(১৩,(১৩
828,(১৩),(১৩)
829,"(১৩),","(১৩),"
830,(১৩.৬,(১৩.৬
831,(১৩৫/৩)।,(১৩৫/৩)।
832,(১৪,(১৪
833,(১৪),(১৪)
834,"(১৪),","(১৪),"
835,(১৫),(১৫)
836,(১৫)।,(১৫)।
837,(১৫.৯,(১৫.৯
838,(১৬,(১৬
839,(১৬),(১৬)
840,(১৬)।,(১৬)।
841,(১৬৩/৬),(১৬৩/৬)
842,(১৬৪/৪)।,(১৬৪/৪)।
843,(১৭),(১৭)
844,"(১৭),","(১৭),"
845,(১৭)।,(১৭)।
846,(১৮),(১৮)
847,"(১৮),","(১৮),"
848,(১৮)।,(১৮)।
849,(১৮১.১),(১৮১.১)
850,(১৮৯/৮),(১৮৯/৮)
851,(১৯,(১৯
852,(১৯),(১৯)
853,"(১৯),","(১৯),"
854,(১৯০/৭)।,(১৯০/৭)।
855,(১৯৮৭),(১৯৮৭)
856,(১৯৯৬-৯৭),(১৯৯৬-৯৭)
857,(২),(২)
858,(২)।,(২)।
859,(২-০)।,(২-০)।
860,(২-১),(২-১)
861,(২-১)।,(২-১)।
862,(২-২)।,(২-২)।
863,(২টা,(২tɐ
864,(২য়,(২ʲ
865,(২০,(২০
866,(২০),(২০)
867,"(২০),","(২০),"
868,(২০০),(২০০)
869,(২০১৬-১৭),(২০১৬-১৭)
870,(২০১৬-১৯),(২০১৬-১৯)
871,(২০১৬/১৭),(২০১৬/১৭)
872,(২০১৮-২০),(২০১৮-২০)
873,(২১),(২১)
874,"(২১),","(২১),"
875,(২১)।,(২১)।
876,(২২,(২২
877,(২২),(২২)
878,"(২২),","(২২),"
879,(২২)।,(২২)।
880,(২৩),(২৩)
881,(২৩)।,(২৩)।
882,(২৪),(২৪)
883,(২৪)।,(২৪)।
884,(২৫),(২৫)
885,"(২৫),","(২৫),"
886,(২৫)।,(২৫)।
887,(২৬,(২৬
888,(২৬),(২৬)
889,"(২৬),","(২৬),"
890,(২৬)।,(২৬)।
891,(২৬৩/৬),(২৬৩/৬)
892,(২৭),(২৭)
893,"(২৭),","(২৭),"
894,(২৭)।,(২৭)।
895,(২৮),(২৮)
896,"(২৮),","(২৮),"
897,(২৮)।,(২৮)।
898,(২৯,(২৯
899,(২৯),(২৯)
900,(২৯)।,(২৯)।
901,(২৯১)।,(২৯১)।
902,(২৯৯/১৭),(২৯৯/১৭)
903,(৩),(৩)
904,(৩-০)।,(৩-০)।
905,(৩-১)।,(৩-১)।
906,(৩০),(৩০)
907,"(৩০),","(৩০),"
908,(৩০)।,(৩০)।
909,(৩০০,(৩০০
910,(৩১),(৩১)
911,(৩২),(৩২)
912,(৩২)।,(৩২)।
913,(৩৩),(৩৩)
914,(৩৪),(৩৪)
915,"(৩৪),","(৩৪),"
916,(৩৪)।,(৩৪)।
917,(৩৫),(৩৫)
918,"(৩৫),","(৩৫),"
919,(৩৫)।,(৩৫)।
920,(৩৬,(৩৬
921,(৩৬),(৩৬)
922,(৩৬)।,(৩৬)।
923,"(৩৭),","(৩৭),"
924,(৩৮,(৩৮
925,(৩৮),(৩৮)
926,(৩৮)।,(৩৮)।
927,(৩৯*)।,(৩৯*)।
928,(৪),(৪)
929,(৪+৬)।,(৪+৬)।
930,(৪-০)।,(৪-০)।
931,(৪০),(৪০)
932,(৪০)।,(৪০)।
933,(৪১)।,(৪১)।
934,(৪২),(৪২)
935,(৪২)-র,(৪২)-ɾo
936,(৪২)।,(৪২)।
937,(৪৩),(৪৩)
938,(৪৪,(৪৪
939,(৪৪),(৪৪)
940,(৪৫),(৪৫)
941,"(৪৫),","(৪৫),"
942,(৪৫)।,(৪৫)।
943,(৪৬),(৪৬)
944,(৪৭),(৪৭)
945,(৪৭)।,(৪৭)।
946,(৪৮),(৪৮)
947,(৫,(৫
948,(৫),(৫)
949,(৫০,(৫০
950,(৫০),(৫০)
951,(৫০)।,(৫০)।
952,(৫২),(৫২)
953,(৫২)।,(৫২)।
954,(৫৩),(৫৩)
955,"(৫৩),","(৫৩),"
956,"(৫৪),","(৫৪),"
957,(৫৫),(৫৫)
958,"(৫৫),","(৫৫),"
959,(৫৫)।,(৫৫)।
960,(৫৬),(৫৬)
961,"(৫৬),","(৫৬),"
962,(৫৭),(৫৭)
963,(৫৮),(৫৮)
964,"(৫৯),","(৫৯),"
965,(৬,(৬
966,(৬),(৬)
967,(৬+২৫৬,(৬+২৫৬
968,(৬০),(৬০)
969,(৬০)।,(৬০)।
970,(৬২),(৬২)
971,(৬৩,(৬৩
972,(৬৩),(৬৩)
973,"(৬৪),","(৬৪),"
974,(৬৫),(৬৫)
975,(৭,(৭
976,(৭),(৭)
977,(৭-৪),(৭-৪)
978,(৭০),(৭০)
979,(৭০)।,(৭০)।
980,(৭১)।,(৭১)।
981,(৭৫),(৭৫)
982,(৭৭)।,(৭৭)।
983,(৭৯,(৭৯
984,(৭৯/১০),(৭৯/১০)
985,(৮),(৮)
986,(৮)।,(৮)।
987,(৮০),(৮০)
988,(৮০০,(৮০০
989,(৮৪),(৮৪)
990,(৯,(৯
991,(৯),(৯)
992,(৯)।,(৯)।
993,(৯-০)।,(৯-০)।
994,(৯০),(৯০)
995,(৯০)।,(৯০)।
996,),)
997,*,*
998,**,**
999,***প্লেট,***plet
1000,**উলিপুরে,**ulipuɾe
1001,**নীলফামারীতে,**nilpʰɐmɐɾit̪e
1002,*এতদিন,*ɛt̪od̪in
1003,+,+
1004,+৭৮,+৭৮
1005,-,-
1006,-এ,-e
1007,-৫৭টি।,-৫৭ti।
1008,...,...
1009,.৯২,.৯২
1010,0.5M৩।,.৩।
1011,1M,
1012,5.85MC.,..
1013,585M,
1014,:,:
1015,:www.pubalibangla.com/caree.asp,:../.
1016,<স্পেস>,<spes>
1017,=,=
1018,?বাজানোর,?bɐɟɐnoɾ
1019,?শুরু,?ʃuɾu
1020,AB,
1021,AB।,।
1022,AID,
1023,Addiction,
1024,Admission,
1025,Autocracies),)
1026,B.,.
1027,"Bone,",","
1028,C.,.
1029,CD,
1030,Carbon,
1031,Close,
1032,Competency,
1033,Contact,
1034,Ctrl+E√ঘ.,+√gʱo.
1035,Ctrl+R,+
1036,Ctrl+c,+
1037,Ctrl+x৩৮।,+৩৮।
1038,D.,.
1039,Dialogue,
1040,Disorder,
1041,Disorderগ),go)
1042,Disorder১১।,১১।
1043,English,
1044,Internal,
1045,International,
1046,Internet,
1047,"Italia,",","
1048,Monno,
1049,Point,
1050,Porcelain,
1051,Previwe,
1052,Roll,
1053,SMS,
1054,Short,
1055,Silk,
1056,Time,
1057,X,
1058,a,
1059,admissions,ɐdmissions
1060,admissions.nu.edu.bd,...
1061,admissions.nu.edu.bd),...)
1062,anaesmon.bdemr.com,..
1063,based,
1064,by-এর,-eɾ
1065,byuing,
1066,center৮।,৮।
1067,circuit,
1068,copyগ.,go.
1069,cotanct,
1070,"criticism,",","
1071,d),)
1072,donated’,’
1073,edu/admission),/)
1074,form,
1075,game’,’
1076,great,
1077,h3,
1078,healer,
1079,house,
1080,http://admission.ru.ac.bd,://...
1081,is,
1082,listening,
1083,nbctগ.,go.
1084,ncbt,
1085,nctb,
1086,"negativity,",","
1087,no,
1088,nu,
1089,nu.edu.bd/admissions),../)
1090,or,
1091,resentment’।,’।
1092,safe,
1093,sust.,.
1094,the,
1095,to,
1096,vtbc১১।,১১।
1097,ww(w.,(.
1098,ww(w.nu.edu.bd),(...)
1099,ww(w.nubd.info),(..)
1100,www.bdmathsociety.org,..
1101,www.nu.edu.bd/,.../
1102,www.rmabd.org/events/rma-football17,..//-
1103,www.ru.ac.bd,...
1104,yone-এ,-e
1105,।,।
1106,"অ-আ,","o-ɐ,"
1107,অ-১৪,o-১৪
1108,অ-১৫,o-১৫
1109,অ-১৬,o-১৬
1110,অ-১৮,o-১৮
1111,অ-১৯,o-১৯
1112,অঁতোয়ান,ɔ̃t̪oʷɐn
1113,অং,ɔŋ
1114,অংক,ɔŋk
1115,অংকুজানপাড়া,ɔŋkuɟɐnpɐɽɐ
1116,অংকুরের,ɔŋkuɾeɾ
1117,অংকে,ɔŋke
1118,অংকের,ɔŋkeɾ
1119,অংগসংগঠনের,ɔŋgoʃɔŋgɔtʰoneɾ
1120,অংশ,ɔŋʃo
1121,অংশ।,ɔŋʃo।
1122,অংশই,ɔŋʃo͡i̯
1123,অংশগুলোতেও,ɔŋʃogulot̪e͡o̯
1124,অংশগ্রহণ,ɔŋʃogɾohon
1125,অংশগ্রহণও,ɔŋʃogɾohono
1126,অংশগ্রহণকারী,ɔŋʃogɾohonkɐɾi
1127,অংশগ্রহণকারীকে,ɔŋʃogɾohonkɐɾike
1128,অংশগ্রহণকারীদের,ɔŋʃogɾohonkɐɾid̪eɾ
1129,অংশগ্রহণকারীরা,ɔŋʃogɾohonkɐɾiɾɐ
1130,অংশগ্রহণকারীরাও,ɔŋʃogɾohonkɐɾiɾɐ
1131,অংশগ্রহণমূলক,ɔŋʃogɾohonmulok
1132,অংশগ্রহণে,ɔŋʃogɾohone
1133,অংশগ্রহণের,ɔŋʃogɾohoneɾ
1134,অংশগ্রহণেরও,ɔŋʃogɾohoneɾo
1135,অংশগ্রহণ’,ɔŋʃogɾohon’
1136,অংশটা,ɔŋʃtɐ
1137,অংশটি,ɔŋʃti
1138,অংশনেবে।,ɔŋʃonebe।
1139,অংশিদারিত্ব,ɔŋʃid̪ɐɾit̪t̪o
1140,অংশীদার,ɔŋʃid̪ɐɾ
1141,অংশীদার।,ɔŋʃid̪ɐɾ।
1142,অংশীদারও,ɔŋʃid̪ɐɾo
1143,অংশীদারদের,ɔŋʃid̪ɐɾd̪eɾ
1144,অংশীদারি,ɔŋʃid̪ɐɾi
1145,অংশীদারিত্ব,ɔŋʃid̪ɐɾit̪t̪o
1146,অংশে,ɔŋʃe
1147,অংশেই,ɔŋʃe͡i̯
1148,অংশের,ɔŋʃeɾ
1149,অংসউ,ɔŋʃo͡u̯
1150,অংসান,ɔŋsɐn
1151,অঃ,ɔʃo
1152,অইলে,ɔ͡i̯le
1153,অইয়া,ɔ͡i̯ʲɐ
1154,অকথ্য,ɔkot̪ʰko
1155,অকপটে,ɔkpɔte
1156,অকল্পনীয়।,ɔkolponiʲo।
1157,অকারণে,ɔkɐɾone
1158,অকার্যকর,ɔkɐɾɟokɔɾ
1159,অকার্যকর।,ɔkɐɾɟokɔɾ।
1160,অকালপক্ব,ɔkɐlpokobo
1161,অকালে,ɔkɐle
1162,"অকালে,","ɔkɐle,"
1163,অকুণ্ঠ।,okuntʰo।
1164,অকৃতকার্য,ɔkɾit̪ɐɾɟo
1165,অকৃত্রিম,ɔkɾit̪ɾim
1166,অকেজো,ɔkeɟo
1167,অক্টোবর,ɔktobɔɾ
1168,অক্টোবর),ɔktobɔɾ)
1169,"অক্টোবর),","ɔktobɔɾ),"
1170,অক্টোবর)।,ɔktobɔɾ)।
1171,"অক্টোবর,","ɔktobɔɾ,"
1172,অক্টোবর।,ɔktobɔɾ।
1173,অক্টোবরে,ɔktobɔɾe
1174,অক্টোবরে।,ɔktobeɾe।
1175,অক্টোবরের,ɔktobɔɾeɾ
1176,অক্লান্ত,ɔklɐnt̪o
1177,অক্ষত,ɔkkʰɔt̪o
1178,অক্ষম,ɔkkʰom
1179,অক্ষম।,ɔkkʰom।
1180,অক্ষরে,ɔkkʰoɾe
1181,অক্ষিপট,ɔkkʰipot
1182,অক্ষুণ্ণ,okkʰunno
1183,অক্ষয়,ɔkkʰɔʲ
1184,অক্ষয়।,ɔkkʰɔʲ।
1185,অক্সফামের,ɔkspʰɐmeɾ
1186,অক্সাইডের,ɔkksɐ͡i̯deɾ
1187,অক্সিজেন,ɔksiɟen
1188,অক্সিজেনের,ɔksiɟeneɾ
1189,অখণ্ডতাই,ɔkʰɔndot̪ɐ͡i̯
1190,অখণ্ডনীয়।,ɔkʰɔndoniʲo।
1191,অখ্যাত,ɔkkʰɐt̪o
1192,অগণতান্ত্রিক,ɔgɔnot̪ɐnt̪ɾik
1193,অগণিত,ɔgonit̪o
1194,অগস্টের,ɔgosteɾ
1195,অগাধ,ɔgɐd̪ʱ
1196,অগাস্ট,ɔgɐst
1197,অগোচরে,ɔgocoɾe
1198,অগোছালো।,ɔgocʰɐlo।
1199,অগ্নি,ɔgni
1200,অগ্নিকাণ্ড,ɔgnikɐndo
1201,অগ্নিকাণ্ডমিরসরাই,ɔgnikindɐɾmiɾʃɔɾi
1202,অগ্নিকাণ্ডে,ɔgnikɐnde
1203,অগ্নিকাণ্ডের,ɔgnikɐndeɾ
1204,অগ্নিগর্ভ,ɔgniɾgoɾʱo
1205,অগ্নিগোলার,ɔgnilogɐɾ
1206,অগ্নিদগ্ধ,ɔgnid̪ɔgd̪ʱo
1207,অগ্নিদগ্ধরা,ɔgnid̪ɔgɔd̪ʱɾɐ
1208,অগ্নিদ্বগ্ধ,ɔgnid̪d̪ogd̪ʱo
1209,অগ্নিপরীক্ষায়,ɔgnipɾikɐʲɐʃon
1210,অগ্নিবীণার,ɔgniniɾɐn
1211,অগ্নিসংযোগ,ɔgniʃɔŋɟog
1212,"অগ্নিসংযোগ,","ɔgniʃɔŋɟog,"
1213,অগ্নিসংযোগের,ɔgniʃɔŋɟogeɾ
1214,অগ্ন্যুৎপাতে।,ɔgnont̪upɐt̪e।
1215,অগ্রক্রয়,ɔgɾokɾoʲ
1216,অগ্রগতি,ɔgɾogot̪i
1217,অগ্রগতি।,ɔgɾogot̪i।
1218,অগ্রগতির,ɔgɾogot̪iɾ
1219,অগ্রগামী,ɔgɾogɐmi
1220,অগ্রগামী।,ɔgɾogɐmi।
1221,অগ্রণী,ɔgɾoni
1222,"অগ্রণী,","ɔgɾoni,"
1223,অগ্রপশ্চাৎ,ɔgɾopɔʃcɐt̪
1224,অগ্রবর্তী,ɔgɾoboɾt̪i
1225,অগ্রবাল।,ɔgɾobɐl।
1226,অগ্রভাগে,ɔgɾobʱɐge
1227,অগ্রযাত্রা,ɔgɾoɟɐt̪ɾɐ
1228,অগ্রযাত্রাকে,ɔgɾoɟɐt̪ɾɐke
1229,অগ্রযাত্রায়,ɔgɾoɟɐt̪ɾɐʲ
1230,অগ্রসর,ɔgɾoʃɔɾ
1231,অগ্রহণযোগ্য,ɔgɾohonɟoggo
1232,অগ্রাধিকার,ɔgɾɐd̪ʱikɐɾ
1233,অগ্রাধিকারে,ɔgɾɐd̪ʱikɐɾe
1234,অগ্রাহ্য,ɔgɾɐho
1235,অগ্রিম,ɔgɾim
1236,অঘটন,ɔgʱɔton
1237,অঘটন-এড়াতে,ɔgʱɔton-eɽɐt̪e
1238,অঘটনের,ɔgʱɔtoneɾ
1239,অঙ্কটা,ɔŋkɔtɐ
1240,অঙ্কন,ɔŋkon
1241,অঙ্কুশ।,ɔŋʃkuʃ।
1242,অঙ্কের,ɔŋkeɾ
1243,অঙ্গ,ɔŋgo
1244,অঙ্গ-সংগঠনগুলো,ɔŋgo-ʃɔŋgɔtʰongulo
1245,অঙ্গ-সংগঠনের,ɔŋgo-ʃɔŋgɔtʰoneɾ
1246,অঙ্গন,ɔŋgon
1247,অঙ্গনে,ɔŋgone
