,Unnamed: 0.1,Unnamed: 0,Inflected_Word,POS
855,855,855,মুসলমান,NNS
856,856,856,জনসংখ্যার,NN
857,857,857,শতকরা,NN
858,858,858,মাত্র,RB
859,859,859,২০,NUM
860,860,860,বিশ,CD
861,861,861,ভাগ,VB
862,862,862,তাই,RB
863,863,863,সাধারণভাবে,JJ
864,864,864,প্রোটন,NNS
865,865,865,সংখ্যা,NN
866,866,866,দ্বারা,IN
867,867,867,কোন,DT
868,868,868,মৌল,NN
869,869,869,চেনা,VB
870,870,870,যায়,VB
871,871,871,বাকীগুলো,NN
872,872,872,বিভিন্ন,JJ
873,873,873,যৌগ,NNS
874,874,874,গঠন,VB
875,875,875,করে,VB
876,876,876,অর্থাৎ,UH
877,877,877,যৌগিক,NN
878,878,878,খনিজ,NNS
879,879,879,রূপে,IN
880,880,880,বিদ্যমান,VB
881,881,881,অন্যদিকে,
882,882,882,বায়ুমন্ডলে,NN
883,883,883,সবচেয়ে,JJ
884,884,884,বেশী,JJS
885,885,885,পরিমানে,NN
886,886,886,পাওয়া,VB
887,887,887,যায়,VB
888,888,888,নাইট্রোজেন,NN
889,889,889,৭৮,NUM
890,890,890,এছাড়াও,RB
891,891,891,বায়ুতে,NN
892,892,892,রয়েছে,VB
893,893,893,অক্সিজেন,NN
894,894,894,২০,NUM
895,895,895,এবং,CC
896,896,896,আর্গন,NN
897,897,897,০,NUM
898,898,898,৯৭,NUM
899,899,899,গ্রীক,NNP
900,900,900,দার্শনিক,NN
901,901,901,প্লেটো,NNP
902,902,902,এই,DT
903,903,903,মতামতকে,NN
904,904,904,সমর্থন,VB
905,905,905,করতেন,VB
906,906,906,১৭৮৯,NUM
907,907,907,সালে,NN
908,908,908,মৌলসমূহের,NNS
909,909,909,প্রথম,JJ
910,910,910,আধুনিক,JJ
911,911,911,তালিকা,NN
912,912,912,দেন,VB
913,913,913,বিজ্ঞানী,NN
914,914,914,ল্যাভয়সিঁয়ে,NNP
915,915,915,সেখানে,RB
916,916,916,ষেষট্টিটি,CD
917,917,917,মৌলের,NNS
918,918,918,নাম,VB
919,919,919,উল্লেখ,VB
920,920,920,ছিল,VB
921,921,921,এরপর,RB
922,922,922,১৭৫০,NUM
923,923,923,সালের,NN
924,924,924,দিকে,IN
925,925,925,আবিষ্কৃত,VBN
926,926,926,হয়,VB
927,927,927,ফসফরাস,NNP
928,928,928,কোবাল্ট,NNP
929,929,929,ও,CC
930,930,930,প্লাটিনাম,NNP
931,931,931,আড়িয়াল,NNP
932,932,932,খাঁ,NNP
933,933,933,নদ,NNP
934,934,934,আড়িয়াল,NNP
935,935,935,খাঁ,NNP
936,936,936,পদ্মার,NNP
937,937,937,একটি,DT
938,938,938,প্রধান,JJ
939,939,939,শাখা,NN
940,940,940,নদ,NN
941,941,941,আড়িয়াল,NNP
942,942,942,খাঁ,NNP
943,943,943,হচ্ছে,VB
944,944,944,ফরিদপুর,NNP
945,945,945,মাদারীপুর,NNP
946,946,946,ও,CC
947,947,947,বরিশাল,NNP
948,948,948,জেলার,NNS
949,949,949,একটি,DT
950,950,950,নদ,NN
951,951,951,ইতিহাস,NNP
952,952,952,অতীতে,NN
953,953,953,নদটির,NN
954,954,954,নাম,VB
955,955,955,ছিল,VB
956,956,956,ভুবনেশ্বর,NNP
957,957,957,নদের,NN
958,958,958,গতিপথ,NN
959,959,959,প্রায়ই,RB
960,960,960,আঁকাবাঁকা,JJ
961,961,961,নদটি,NNP
962,962,962,ভাঙনপ্রবণ,NN
963,963,963,এর,PRP
964,964,964,ফলে,IN
965,965,965,অনেক,JJ
966,966,966,জনপদ,NNS
967,967,967,এর,PRP
968,968,968,গর্ভে,NN
969,969,969,বিলীন,VBN
970,970,970,হয়েছে,VB
971,971,971,মাদারীপুর,NNP
972,972,972,শহরও,NN
973,973,973,এই,DT
974,974,974,নদীর,NN
975,975,975,ভাঙনে,NN
976,976,976,ক্ষতিগ্রস্থ,VBN
977,977,977,হওয়ার,VB
978,978,978,প্রবল,JJ
979,979,979,আশঙ্কা,NN
980,980,980,রয়েছে,VB
981,981,981,উনিশ,JJ
982,982,982,শতকের,NN
983,983,983,শেষ,JJ
984,984,984,দিকে,IN
985,985,985,আড়িয়াল,NNP
986,986,986,খাঁ,NNP
987,987,987,ছিল,VBD
988,988,988,প্রধান,JJ
989,989,989,ধারা,NN
990,990,990,বাঁ,NN
991,991,991,দিকের,NN
992,992,992,প্রবাহিত,JJ
993,993,993,অংশ,NN
994,994,994,আড়িয়াল,NNP
995,995,995,খাঁ,NNP
996,996,996,আর,CC
997,997,997,ডান,NN
998,998,998,দিকে,NN
999,999,999,টরকি,NNP
1000,1000,1000,নামে,VB
1001,1001,1001,প্রবাহিত,VB
1002,1002,1002,হচ্ছে,VB
1003,1003,1003,এটি,PRP
1004,1004,1004,গণিত,NNS
1005,1005,1005,শাস্ত্রেও,NN
1006,1006,1006,অধিত,VB
1007,1007,1007,হয়,VB
1008,1008,1008,মূলত,RB
1009,1009,1009,বস্তুর,NN
1010,1010,1010,স্থির,JJ
1011,1011,1011,বা,CC
1012,1012,1012,গতিশীল,JJ
1013,1013,1013,অবস্থা,NN
1014,1014,1014,নিয়ে,IN
1015,1015,1015,এতে,PRP
1016,1016,1016,আলোচনা,VB
1017,1017,1017,করা,VB
1018,1018,1018,হয়,VB
1019,1019,1019,যিনি,PRP
1020,1020,1020,বলবিদ্যা,NN
1021,1021,1021,নিয়ে,IN
1022,1022,1022,পড়াশুনা,NNS
1023,1023,1023,এবং,CC
1024,1024,1024,গবেষণা,NNS
1025,1025,1025,করেন,VB
1026,1026,1026,তাকে,PRP
1027,1027,1027,বলবিজ্ঞানী,NN
1028,1028,1028,বলা,VB
1029,1029,1029,হয়,VB
1030,1030,1030,বলবিদ্যা,NN
1031,1031,1031,প্রযুক্তির,NN
1032,1032,1032,জগতেও,NN
1033,1033,1033,একটি,DT
1034,1034,1034,মৌলিক,JJ
1035,1035,1035,ভূমিকা,NN
1036,1036,1036,পালন,NN
1037,1037,1037,করে,VB
1038,1038,1038,থাকে,VB
1039,1039,1039,এটি,PRP
1040,1040,1040,ভৌত,RB
1041,1041,1041,জ্ঞানসমূহকে,NN
1042,1042,1042,মানুষের,JJ
1043,1043,1043,কাজে,JJ
1044,1044,1044,লাগানোর,VB
1045,1045,1045,উপযোগী,JJ
1046,1046,1046,করে,VB
1047,1047,1047,তৈরি,VB
1048,1048,1048,করে,VB
1049,1049,1049,থাকে,VB
1050,1050,1050,এই,DT
1051,1051,1051,দুটির,CD
1052,1052,1052,মধ্যে,IN
1053,1053,1053,মূলনীতিগত,JJ
1054,1054,1054,বেশ,JJ
1055,1055,1055,ভালো,JJ
1056,1056,1056,রকমের,JJ
1057,1057,1057,পার্থক্য,NN
1058,1058,1058,রয়েছে,VB
1059,1059,1059,এটি,DT
1060,1060,1060,একটি,DT
1061,1061,1061,ভেক্টর,NN
1062,1062,1062,রাশি,NN
1063,1063,1063,যখন,WRB
1064,1064,1064,বস্তুটির,NN
1065,1065,1065,দ্রুতি,NN
1066,1066,1066,বা,CC
1067,1067,1067,দিক,NN
1068,1068,1068,পরিবর্তন,NN
1069,1069,1069,হয়,VB
1070,1070,1070,তখন,JJ
1071,1071,1071,বস্তুটির,NN
1072,1072,1072,ত্বরণ,NN
1073,1073,1073,হয়,VB
1074,1074,1074,সময়ের,NN
1075,1075,1075,সাথে,IN
1076,1076,1076,যত,RB
1077,1077,1077,দ্রুত,NN
1078,1078,1078,এ,DT
1079,1079,1079,পরিবর্তন,VB
1080,1080,1080,হয়,VB
1081,1081,1081,বস্তুটির,NN
1082,1082,1082,ত্বরণও,VB
1083,1083,1083,তত,PRP
1084,1084,1084,বেশি,NN
1085,1085,1085,হয়,VB
1086,1086,1086,ব্যাখ্যা,VB
1087,1087,1087,ধরা,VB
1088,1088,1088,যাক,VB
1089,1089,1089,রাস্তা,NN
1090,1090,1090,দিয়ে,IN
1091,1091,1091,একটি,DT
1092,1092,1092,গাড়ি,NN
1093,1093,1093,একটি,DT
1094,1094,1094,নির্দিষ্ট,JJ
1095,1095,1095,দিকে,NN
1096,1096,1096,চলছে,VB
1097,1097,1097,চালক,NN
1098,1098,1098,গাড়িটির,NN
1099,1099,1099,গতি,NN
1100,1100,1100,বাড়িয়ে,VBD
1101,1101,1101,দিলেন,VB
1102,1102,1102,আরো,JJ
1103,1103,1103,দ্রুত,NN
1104,1104,1104,বেগে,NN
1105,1105,1105,চলতে,VB
1106,1106,1106,লাগল,VB
1107,1107,1107,গাড়িটি,NN
1108,1108,1108,সাধারণভাবে,RB
1109,1109,1109,বলা,VBD
1110,1110,1110,যেতে,VB
1111,1111,1111,পারে,VB
1112,1112,1112,গাড়িটির,NN
1113,1113,1113,ত্বরণ,VB
1114,1114,1114,হচ্ছে,VB
1115,1115,1115,তিনি,PRP
1116,1116,1116,ব্রেক,VBD
1117,1117,1117,কষে,VB
1118,1118,1118,গাড়িটি,NN
1119,1119,1119,থামিয়ে,VB
1120,1120,1120,দিলেন,VB
1121,1121,1121,এবার,DT
1122,1122,1122,বলা,VBD
1123,1123,1123,যায়,VB
1124,1124,1124,গাড়িটির,NN
1125,1125,1125,মন্দন,VB
1126,1126,1126,হচ্ছে,VB
1127,1127,1127,বাংলা,NNP
1128,1128,1128,একটি,DT
1129,1129,1129,দক্ষিণ,JJ
1130,1130,1130,এশীয়,JJ
1131,1131,1131,ইন্দো,JJ
1132,1132,1132,ইউরোপীয়,JJ
1133,1133,1133,ভাষা,NN
1134,1134,1134,বাংলা,NNP
1135,1135,1135,ভাষার,NN
1136,1136,1136,ব্যাকরণ,NN
1137,1137,1137,প্রথম,RB
1138,1138,1138,রচনা,VB
1139,1139,1139,করেন,VB
1140,1140,1140,ইউরোপীয়,JJ
1141,1141,1141,পন্ডিতরা,NN
1142,1142,1142,তাঁর,PRP
1143,1143,1143,A,DT
1144,1144,1144,Grammar,NNP
1145,1145,1145,of,IN
1146,1146,1146,the,DT
1147,1147,1147,Bengal,NNP
1148,1148,1148,Language,NNP
1149,1149,1149,প্রকাশিত,VB
1150,1150,1150,হয়,VB
1151,1151,1151,১৭৭৮,NUM
1152,1152,1152,খ্রিস্টাব্দে,NN
1153,1153,1153,তাই,RB
1154,1154,1154,তাঁর,PRP
1155,1155,1155,ব্যাকরণে,NN
1156,1156,1156,সংস্কৃত,NNP
1157,1157,1157,ব্যাকরণের,NN
1158,1158,1158,প্রভাব,NN
1159,1159,1159,লক্ষণীয়,JJ
1160,1160,1160,এমনকি,RB
1161,1161,1161,বেশ,JJ
1162,1162,1162,কিছু,JJ
1163,1163,1163,দীর্ঘ,JJ
1164,1164,1164,কবিতার,NN
1165,1165,1165,উদাহরণও,NNS
1166,1166,1166,বাংলা,NNP
1167,1167,1167,হরফে,NNP
1168,1168,1168,মুদ্রিত,VB
1169,1169,1169,হয়েছে,VB
1170,1170,1170,উনিশ,JJ
1171,1171,1171,শতকে,NN
1172,1172,1172,অবশ্য,RB
1173,1173,1173,বাংলা,NNP
1174,1174,1174,ব্যাকরণ,NN
1175,1175,1175,রচনার,unk
1176,1176,1176,প্রাচুর্য,NN
1177,1177,1177,লক্ষ,VBN
1178,1178,1178,করা,VB
1179,1179,1179,যায়,VB
1180,1180,1180,এ,DT
1181,1181,1181,শতকের,NN
1182,1182,1182,প্রথমার্ধে,JJ
1183,1183,1183,রচিত,VB
1184,1184,1184,বাংলা,NNP
1185,1185,1185,ব্যাকরণগুলি,NNS
1186,1186,1186,দুটি,CD
1187,1187,1187,ধারায়,NNS
1188,1188,1188,বিভক্ত,VBN
1189,1189,1189,প্রথম,JJ
1190,1190,1190,ধারার,NN
1191,1191,1191,গ্রন্থগুলি,NNS
1192,1192,1192,বিদেশীদের,NNS
1193,1193,1193,ব্যতীত,JJ
1194,1194,1194,দ্বারা,JJ
1195,1195,1195,ইংরেজি,NN
1196,1196,1196,ভাষায়,NN
1197,1197,1197,রচিত,VB
1198,1198,1198,এগুলির,DT
1199,1199,1199,প্রধান,JJ
1200,1200,1200,উদ্দেশ্য,NN
1201,1201,1201,ছিল,VB
1202,1202,1202,বিদেশীদের,NNS
1203,1203,1203,বাংলা,NNP
1204,1204,1204,ভাষা,NN
1205,1205,1205,শেখানো,VB
1206,1206,1206,উনিশ,JJ
1207,1207,1207,শতকের,NN
1208,1208,1208,দ্বিতীয়ার্ধে,JJ
1209,1209,1209,প্রথমার্ধের,JJ
1210,1210,1210,দুটি,CD
1211,1211,1211,ধারারই,NNS
1212,1212,1212,সম্প্রসারণ,VB
1213,1213,1213,ঘটে,VB
1214,1214,1214,এখানে,RB
1215,1215,1215,দুদলই,DT
1216,1216,1216,পালাক্রমে,NN
1217,1217,1217,দেশ,NN
1218,1218,1218,শাসন,VB
1219,1219,1219,করে,VB
1220,1220,1220,থাকে,VB
1221,1221,1221,রাজনৈতিক,JJ
1222,1222,1222,কর্মকাণ্ডের,NNS
1223,1223,1223,ক্ষেত্রে,RB
1224,1224,1224,সমস্যা,NNS
1225,1225,1225,দেশের,NN
1226,1226,1226,অন্যতম,RB
1227,1227,1227,নিয়তি,NNS
1228,1228,1228,এছাড়া,IN
1229,1229,1229,এখানে,RB
1230,1230,1230,অনেকগুলো,JJ
1231,1231,1231,দল,NN
1232,1232,1232,মিলে,VB
1233,1233,1233,জোট,VB
1234,1234,1234,করার,VB
1235,1235,1235,ব্যাপার,NN
1236,1236,1236,লক্ষ্যণীয়,JJ
1237,1237,1237,দলসমূহ,NNS
1238,1238,1238,সংসদীয়,NNP
1239,1239,1239,দলসমূহ,NNS
1240,1240,1240,বাংলা,NNP
1241,1241,1241,লিপির,NN
1242,1242,1242,গঠন,NN
1243,1243,1243,তুলনামূলকভাবে,RB
1244,1244,1244,কম,JJ
1245,1245,1245,আয়তাকার,JJ
1246,1246,1246,ও,CC
1247,1247,1247,বেশি,RBR
1248,1248,1248,সর্পিল,JJ
1249,1249,1249,বাংলা,NNP
1250,1250,1250,লিপিটি,NN
1251,1251,1251,সিদ্ধং,NNP
1252,1252,1252,লিপি,NN
1253,1253,1253,থেকে,VB
1254,1254,1254,উদ্ভূত,VB
1255,1255,1255,হয়েছে,VB
1256,1256,1256,বলে,VB
1257,1257,1257,মনে,VB
1258,1258,1258,করা,VB
1259,1259,1259,হয়,VB
1260,1260,1260,পরবর্তিতে,RB
1261,1261,1261,নিচে,JJ
1262,1262,1262,ফোঁটা,RB
1263,1263,1263,দেওয়া,VB
1264,1264,1264,র,VB
1265,1265,1265,বাংলায়,NNP
1266,1266,1266,ব্যবহৃত,VB
1267,1267,1267,হয়,VB
1268,1268,1268,বাংলা,NNP
1269,1269,1269,লিপি,NN
1270,1270,1270,বিশ্বের,NN
1271,1271,1271,৫ম,NUM
1272,1272,1272,সবচেয়ে,RBS
1273,1273,1273,বেশি,NN
1274,1274,1274,ব্যবহৃত,VBN
1275,1275,1275,লিখন,VBG
1276,1276,1276,পদ্ধতি,NN
1277,1277,1277,পরে,RB
1278,1278,1278,বিশেষভাবে,RB
1279,1279,1279,বাংলার,NNP
1280,1280,1280,অঞ্চলে,NN
1281,1281,1281,ব্যবহার,VB
1282,1282,1282,করা,VB
1283,1283,1283,অব্যাহত,VB
1284,1284,1284,ছিল,VB
1285,1285,1285,এই,DT
1286,1286,1286,মুদ্রণে,NN
1287,1287,1287,প্রথমবারের,JJ
1288,1288,1288,মত,PRP
1289,1289,1289,বিচল,NNP
1290,1290,1290,হরফ,NN
1291,1291,1291,প্রযুক্তি,NN
1292,1292,1292,ব্যবহার,VB
1293,1293,1293,করা,VB
1294,1294,1294,হয়,VB
1295,1295,1295,জার্মানির,NNP
1296,1296,1296,ইয়োহানেস,NNS
1297,1297,1297,গুটেনবের্গ,NNP
1298,1298,1298,ছিলেন,VB
1299,1299,1299,এই,DT
1300,1300,1300,প্রযুক্তির,NN
1301,1301,1301,উদ্ভাবক,NN
1302,1302,1302,তবে,CC
1303,1303,1303,এই,DT
1304,1304,1304,প্রথম,JJ
1305,1305,1305,দিককার,JJ
1306,1306,1306,হরফগুলি,NNS
1307,1307,1307,খুব,RB
1308,1308,1308,সুদৃশ্য,RB
1309,1309,1309,ও,CC
1310,1310,1310,পরিণত,RB
1311,1311,1311,ছিল,VB
1312,1312,1312,না,VB
1313,1313,1313,ইংরেজির,VB
1314,1314,1314,তুলনায়,VBN
1315,1315,1315,বাংলা,NNP
1316,1316,1316,হরফের,NN
1317,1317,1317,আকার,NN
1318,1318,1318,ছিল,VB
1319,1319,1319,বেশ,RB
1320,1320,1320,বড়,JJ
1321,1321,1321,১৮০০,NUM
1322,1322,1322,সালে,NN
1323,1323,1323,শ্রীরামপুরে,NNP
1324,1324,1324,ব্যাপটিস্ট,NNP
1325,1325,1325,মিশন,NNP
1326,1326,1326,প্রেস,NNP
1327,1327,1327,প্রতিষ্ঠিত,VBN
1328,1328,1328,হয়,VB
1329,1329,1329,সুস্পষ্ট,JJ
1330,1330,1330,তিন,CD
1331,1331,1331,ধরণের,CD
1332,1332,1332,জাতীয়,JJ
1333,1333,1333,পতাকা,NN
1334,1334,1334,জলে,NN
1335,1335,1335,ও,CC
1336,1336,1336,স্থলে,NN
1337,1337,1337,ব্যবহৃত,VB
1338,1338,1338,হয়,VB
1339,1339,1339,যদিও,IN
1340,1340,1340,অনেক,JJ
1341,1341,1341,দেশে,NNS
1342,1342,1342,একই,JJ
1343,1343,1343,পতাকা,NN
1344,1344,1344,সব,VB
1345,1345,1345,ক্ষেত্রেই,NNS
1346,1346,1346,ব্যবহৃত,VB
1347,1347,1347,হয়,VB
1348,1348,1348,রাষ্ট্রীয়,NN
1349,1349,1349,পতাকা,NN
1350,1350,1350,সরকারীসংস্থাই,NNS
1351,1351,1351,শুধু,RB
1352,1352,1352,ব্যবহার,VN
