id,sentence
valid_habiganj (115).wav,ঠিক আছিনি ঠিক আছে আসলে ইডা তেই আমরা উড়িছিয়া হুমনাই লিমিয়া এ ও অবিনটের মিথে ই আলামত অইতাছে ইডা কি জানি্যা
valid_habiganj (116).wav,এসলাই বারি ও এস লাই জার তাালো আইজ্জা যে এতকে কেলামো এইডডা এরা ফাইভ ফাইবুনি গো হ্যাঁনা শুনি ও ফাইবো
valid_habiganj (117).wav,কাডা যাইতাছে  আল্লাছ আলনা ওই ন
valid_habiganj (118).wav,এটা প্রশু বালা না তুমাকো হযাহালকো
valid_habiganj (119).wav,আর বুইছে নাতো কানিছনক ঘোনা লেখাডি দু
valid_kishoreganj (1).wav,ইন্ডি গডুশ ইন্ডি গোদুস মতো দেশে ইন্ডি  নাই গে আরে কোনো চয়ই নাগদুই  ইন্ডি গোদু সতগে ব ইন্ডি গ দু র ইন্ডি গোদুশন্ডি রদু ইন্ডি গর দিন্ডি হ ইন্ডি গদেশর ইন্ডি গ দেশ
valid_kishoreganj (2).wav,ইন্দি কো
valid_kishoreganj (3).wav,না তুকতুকেলালারেমের দা না টুকক তুক্কেলা মনেিহিদো ডালিমের দা না টুক
valid_kishoreganj (4).wav,ইন্ডিা কোর তেছো ইন্ডিয়াকো দুইছো ইন্ডিকো দুইশো শারন দিকো
valid_kishoreganj (5).wav,নে হলা মাহিয়ার নাম যাতে ন
valid_kishoreganj (6).wav,পরাদু এআমার এসিমে এই মোবাইল দইছি মার একটা দিবােে ফাসটি দনেো ফাসটে জাগা ফাস টেহা তোম কষ্ট হইবেদে ে কোটি কোটি টেহা বাংলাদেশের মন টায় যায়  অনেক টেহা কায় দায় মোবাইলো অনেক চেকায় দায় অনেক হএমন টিায় বুিনা নাকি  দতি টো কায় দা ম দে অনেক সুন্দর
valid_kishoreganj (7).wav,সিম অহন চিময় রাস্তাত ডে বেশেবাড়ে কা চিম লাগবো মৌমতাযে কইছে না ঘাড়ান লাগবো গাড়েন লাগবো দেনিাব
valid_kishoreganj (8).wav,েস হেরে ধাড়া ধাড়া লাগে হেদিন  বেততঅনে ইয়া দাড়া যাড়া লাগে  কত ব পাইজ কতা বার কতি টে
