,Inflected_Word,Lemma,POS
531,আসবাব,আসবাব,বিশেষ্য
532,কক্ষও,কক্ষ,বিশেষ্য
533,নাপিতই,নাপিত,বিশেষ্য
534,সাজানোয়,সাজানো,বিশেষ্য
535,খাটোই,খাটো,বিশেষণ
536,বেচারার,বেচারা,বিশেষণ
537,অকৃতজ্ঞের,অকৃতজ্ঞ,বিশেষণ
538,অভিমানকেই,অভিমান,বিশেষ্য
539,অনুসন্ধানও,অনুসন্ধান,বিশেষ্য
540,ধমকাচ্ছিলাম,ধমক,বিশেষ্য
541,ওখানে,ওখানে,ক্রিয়াবিশেষণ
542,স্নেহই,স্নেহ,বিশেষ্য
543,লুটতে,লুটা,ক্রিয়া
544,ছেড়ো,ছাড়া,ক্রিয়া
545,শাসন,শাসন,বিশেষ্য
546,একনিষ্ঠতার,একনিষ্ঠ,বিশেষণ
547,অবশিষ্টগুলো,অবশিষ্ট,বিশেষণ
548,খড়ের,খড়,বিশেষ্য
549,প্রচারিত,প্রচার,বিশেষ্য
550,ইন্দু,ইন্দু,বিশেষ্য
551,তালার,তালা,বিশেষ্য
552,উদাহরণ,উদাহরণ,বিশেষ্য
553,চ্যালেঞ্জ,চ্যালেঞ্জ,বিশেষ্য
554,চার,চার,বিশেষণ
555,ত্রুটি,ত্রুটি,বিশেষ্য
556,অভিনন্দনও,অভিনন্দন,বিশেষ্য
557,আকৃতিটা,আকৃতি,বিশেষ্য
558,রাজতন্ত্র,রাজতন্ত্র,বিশেষ্য
559,অচেতনাগতভাবে,অচেতন,বিশেষণ
560,ট্রেনের,ট্রেন,বিশেষ্য
561,ওজনকে,ওজন,বিশেষ্য
562,মোহর,মোহর,বিশেষ্য
563,মেলে,মেলা,ক্রিয়া
564,দেশ,তা,বিশেষ্য
565,পশমের,পশম,বিশেষ্য
566,হকিম,হকিম,বিশেষ্য
567,চক্রান্ত,চক্র,বিশেষ্য
568,অশুদ্ধতা,অশুদ্ধ,বিশেষণ
569,কমিটিরা,কমিট,বিশেষ্য
570,খোঁটা,খোঁটা,বিশেষ্য
571,সে,সে,সর্বনাম
572,মস্তকে,মস্তক,বিশেষ্য
573,উজাড়ে,উজাড়,বিশেষণ
574,তাবু,তাবু,বিশেষ্য
575,ঊনপঞ্চাশ,ঊনপঞ্চাশ,বিশেষ্য
576,আলোকপাত,আলোকপাত,বিশেষ্য
577,জ্ঞানহত,জ্ঞান,বিশেষ্য
578,বাজিয়া,বাজানো,ক্রিয়া
579,চাওয়া,চাওয়া,ক্রিয়া
580,ছড়ায়,ছড়া,বিশেষ্য
581,বিজ্ঞাপনে,বিজ্ঞাপন,বিশেষ্য
582,অনুঘটিত,অনুঘটক,বিশেষ্য
583,শিক্ষায়,শিক্ষা,বিশেষণ
584,ঘড়িয়ালদের,ঘড়িয়াল,বিশেষ্য
585,গাওয়াতে,গাওয়া,ক্রিয়া
586,আলোড়ন,আলোড়ন,বিশেষ্য
587,কক্ষপথে,কক্ষপথ,বিশেষ্য
588,বায়ুময়,বায়ু,বিশেষ্য
589,যানবাহনই,যানবাহন,বিশেষ্য
590,অকূলপাথার,অকূল,বিশেষণ
591,তৈরীতো,তৈরী,ক্রিয়া
592,আঙিনাই,আঙিনা,বিশেষ্য
593,নির্দেশই,নির্দেশ,ক্রিয়া
594,কাঁকড়া,কাঁকড়া,বিশেষ্য
595,বস্তুর,বস্তু,বিশেষ্য
596,এই,এই,সর্বনাম
597,কথার,কথা,বিশেষ্য
598,উন্নত,উন্নত,বিশেষণ
599,নিকো,নিকো,বিশেষ্য
600,আজ্ঞাধীন,আজ্ঞা,বিশেষ্য
601,অরিন্দমই,অরিন্দম,বিশেষণ
602,উচ্ছ্বাস,উচ্ছ্বাস,বিশেষ্য
603,শোয়াচ্ছিল,শোয়া,ক্রিয়া
604,লাতাতে,লতা,বিশেষ্য
605,অসমানই,অসমান,বিশেষণ
606,এতদিন,এতদিন,সর্বনাম
607,দিল্লিতে,দিল্লি,বিশেষ্য
608,প্যাকেজেরও,প্যাকেজ,বিশেষ্য
609,ঘটনায়,ঘটনা,বিশেষ্য
610,অভিমুখে,অভিমুখ,বিশেষ্য
611,বলছিলেন,বলা,ক্রিয়া
612,অর্থপূর্ণভাবে,অর্থপূর্ণ,বিশেষণ
613,পিশাচকে,পিশাচ,বিশেষ্য
614,ঝলকটা,ঝলক,বিশেষ্য
615,পুলিন,পুলিন,বিশেষ্য
616,ভেড়াটি,ভেড়া,বিশেষ্য
617,ধরেন,ধরা,ক্রিয়া
618,অপচেষ্টার,অপচেষ্টা,বিশেষ্য
619,অবকাশে,অবকাশ,বিশেষ্য
620,হাততোলা,হাততোলা,ক্রিয়া
621,হাঁসানো,হাঁসা,ক্রিয়া
622,বেশ,বেশ,ক্রিয়াবিশেষণ
623,অন্তর্বর্তীকালের,অন্তর্বর্তী,বিশেষণ
624,চলেছে,চলা,ক্রিয়া
625,বিদেশে,বিদেশে,ক্রিয়াবিশেষণ
626,বিশালের,বিশাল,বিশেষ্য
627,নেয়,নেওয়া,ক্রিয়া
628,জামানত,জামানত,বিশেষ্য
629,অত্মঘাতী,আত্ম,বিশেষণ
630,উদ্ভাবক,উদ্ভাবক,বিশেষ্য
631,সামান্য,সামান্য,বিশেষণ
632,পণ্যের,পণ্য,বিশেষ্য
633,গোলাপের,গোলাপ,বিশেষ্য
634,পক্ষী,পক্ষী,বিশেষ্য
635,আস্বাদ,আস্বাদ,বিশেষ্য
636,আরোগ্য,আরোগ্য,বিশেষ্য
637,উন্মোচনকালে,উন্মোচন,বিশেষ্য
638,মেলাও,মেলা,ক্রিয়া
639,আত্নীয়,আত্নীয়,বিশেষণ
640,যন্ত্রচালক,যন্ত্র,বিশেষ্য
641,বিনিয়োগ,বিনিয়োগ,বিশেষ্য
642,দেশভক্ত,দেশভক্ত,বিশেষণ
643,আওয়াজটাই,আওয়াজ,বিশেষ্য
644,অভেদ্য,অভেদ,বিশেষ্য
645,থাকছ,থাকা,ক্রিয়া
646,সাধকরমণী,সাধকরমণী,বিশেষ্য
647,কলার,কলা,বিশেষ্য
648,উপধারায়,উপধারা,বিশেষ্য
649,নিয়ন্ত্রণে,নিয়ন্ত্রণ,বিশেষ্য
650,ডিউটির,ডিউটি,অন্যান্য
651,চিতাবাঘটি,চিতাবাঘ,বিশেষ্য
652,বনকর্তারা,বনকর্তা,বিশেষ্য
653,গর্তই,গর্ত,বিশেষ্য
654,মেধাবীটা,মেধাবী,বিশেষ্য
655,আসিতিস,আসা,ক্রিয়া
656,ধমকাইত,ধমক,বিশেষ্য
657,আপিলটি,আপিল,বিশেষ্য
658,ভরসাহীনতা,ভরসা,বিশেষ্য
659,ভেটকি,ভেটকি,বিশেষ্য
660,জুটিতে,জুটি,বিশেষ্য
661,সুবিধা,সুবিধা,বিশেষ্য
662,আদেশে,আদেশ,বিশেষ্য
663,আটকাতে,আটকানো,ক্রিয়া
664,আসিয়াছিল,আসা,ক্রিয়া
665,আপনজন,আপন,বিশেষণ
666,ঐশ্বর্যকে,ঐশ্বর্য,বিশেষ্য
667,কেন্দ্রের,কেন্দ্র,বিশেষ্য
668,অন্যমনস্ক,অন্যমনস্ক,বিশেষণ
669,আকুতিতে,আকুতি,বিশেষ্য
670,ঘৃণার,ঘৃণা,বিশেষ্য
671,সদাসর্বদা,সদাসর্বদা,অব্যয়
672,ইরাককে,ইরাক,বিশেষ্য
673,বিবাহকাল,বিবাহ,বিশেষ্য
674,বিজোড়ের,বিজোড়,বিশেষ্য
675,উত্সাহ,উত্সাহ,বিশেষ্য
676,বিনোদিনীর,বিনোদিনী,বিশেষ্য
677,নিরীক্ষণ,নিরীক্ষণ,বিশেষ্য
678,বোকা,বোকা,বিশেষণ
679,বর্ষাবারিসিঞ্চনের,বর্ষাবারিসিঞ্চন,বিশেষ্য
680,সংকটের,সংকট,বিশেষ্য
681,উৎপাতসহ,উৎপাত,বিশেষ্য
682,আত্মসংযমী,আত্মসংযম,বিশেষ্য
683,উচ্ছিষ্ট,উচ্ছিষ্ট,বিশেষ্য
684,কিতাবে,কিতাব,বিশেষ্য
685,অফ,অফ,বিশেষ্য
686,ক্রমশ,ক্রমশ,ক্রিয়াবিশেষণ
687,তেলে,তেল,বিশেষ্য
688,উদ্ভিদকোষের,উদ্ভিদ,বিশেষ্য
689,ইঞ্জিনিয়ারও,ইঞ্জিনিয়ার,বিশেষ্য
690,সুরটিও,সুর,বিশেষ্য
691,চলছিস,চলা,ক্রিয়া
692,অগোচরে,গোচর,বিশেষ্য
693,প্রেক্ষিতটি,প্রেক্ষিত,বিশেষ্য
694,আধিক্যও,আধিক্য,বিশেষ্য
695,অবয়ব,অবয়ব,বিশেষ্য
696,খোলসটি,খোলস,বিশেষ্য
697,ভিটার,ভিটে,ক্রিয়া
698,কুসুম,কুসুম,বিশেষ্য
699,আঁশকে,আঁশ,বিশেষ্য
700,মানচিত্রকে,মানচিত্র,বিশেষ্য
701,ভাবাটা,ভাবা,ক্রিয়া
702,আশ্রয়স্থলে,আশ্রয়স্থল,বিশেষ্য
703,বন্যার,বন্যা,বিশেষ্য
