,word,ipa
681,শোকসন্তপ্ত,ʃokʃɔnt̪opt̪o
682,পরিবারকে,poɾɪbɐɾke
683,সমবেদনা,ʃɔmobed̪onɐ
684,জানান।,ɟɐnɐn।
685,মিতু,mɪt̪u
686,হত্যা,hot̪t̪ɐ
687,সম্পর্কে,ʃɔmpɔɾke
688,জিজ্ঞাসাবাদ,ɟɪggɐʃɐbɐd̪
689,হচ্ছে।,hoccʰe।
690,তৃণমূলের,t̪ɾɪnomuleɾ
691,নিবেদিত,nɪbed̪ɪt̪o
692,মুক্তিযুদ্ধের,mukt̪ɪɟud̪d̪ʱeɾ
693,স্বপক্ষের,ʃɔpokkʰeɾ
694,পরিবর্তে,poɾɪbɔɾt̪e
695,রাজাকারপুত্র,ɾɐɟɐkɐɾput̪ɾo
696,বিতর্কিতরা,bɪt̪oɾkɪt̪oɾɐ
697,তৃণমূল,t̪ɾɪnomul
698,নেতাকর্মীরা,net̪ɐkoɾmɪɾɐ
699,বাতিলের,bɐt̪ɪleɾ
700,জানিয়েছেন।,ɟɐnɪʲecʰen।
701,ঘটনা,gʱɔtonɐ
702,তদন্তে,t̪ɔd̪ont̪e
703,তিন,t̪ɪn
704,সদস্যের,ʃɔd̪oʃʃeɾ
705,যে,ɟe
706,পাল্টা,pɐltɐ
707,ব্যবস্থা,bɛbost̪ʰɐ
708,নেয়ার,neʲɐɾ
709,অধিকার,od̪ʱɪkɐɾ
710,আছে,ɐcʰe
711,পিয়ংইয়ংয়ের।,pɪʲoŋɪʲoŋʲeɾ।
712,সবসময়,ʃɔbʃɔmɔe̯
713,সেরা,ʃeɾɐ
714,খেলোয়াড়রা,kʰeloʷɐɽɾɐ
715,একা,ɛkɐ
716,সবকিছু,ʃɔbkɪcʰu
717,পারে,pɐɾe
718,যুক্তরাষ্ট্র,ɟukt̪oɾɐʃtɾo
719,বিভিন্ন,bɪbʱɪnno
720,ধর্মীয়,d̪ʱɔɾmɪʲo
721,স্বাধীনতার,ʃɐd̪ʱɪnɔt̪ɐɾ
722,নজর,noɟoɾ
723,রাখে।,ɾɐkʰe।
724,অস্ত্রধারী,ɔst̪ɾod̪ʱɐɾɪ
725,কয়েকজন,kɔʲekɟɔn
726,যুবক,ɟubok
727,অস্ত্রের,ɔst̪ɾeɾ
728,মুখে,mukʰe
729,পর্যায়ক্রমে,poɾɟɐʲkɾome
730,শিক্ষকের,ʃɪkkʰɔkeɾ
731,নির্বাচন,nɪɾbɐcɔn
732,কমিশনও,kɔmɪʃono
733,নিবেন,nɪben
734,ডানপ্রান্ত,dɐnpɾɐnt̪o
735,ফরোয়ার্ড,pʰɔɾoʷɐɾd
736,জাফর,ɟɐpʰɔɾ
737,ইকবালের,ɪkbɐleɾ
738,শট,ʃɔt
739,সাইডবার,sɐ͡ɪ̯dbɐɾ
740,ঘেঁষে,gʱẽʃe
741,বাইরে,bɐɪ̯ɾe
742,চলে,cɔle
743,ছোট্ট,cʰe͡ɐ̯tto
744,ইনিংসই,ɪnɪŋʃo͡ɪ̯
745,বিগ,bɪg
746,ব্যাশে,bɛʃe
747,রীতিমত,ɾɪt̪ɪmɔt̪
748,তোলপাড়,t̪olpɐɽ
749,দিয়েছে।,d̪ɪʲecʰe।
750,বিচারক,bɪcɐɾok
751,হিসেবে,hɪʃebe
752,দুই,d̪uɪ̯
753,জহিরুলের,ɟɔhɪɾuleɾ
754,মোটরসাইকেলের,motoɾsɐɪkeleɾ
755,পেছনে,pecʰone
756,উঠেন,utʰen
757,আ.,ɐ.
758,জব্বার,ɟɔbbɐɾ
759,জুলহাস।,ɟulhɐʃ।
760,গলা,gɔlɐ
761,কেটে,kete
762,মাথার,mɐt̪ʰɐɾ
763,পেছনের,pecʰoneɾ
764,অংশে,ɔŋʃe
765,ছুরিকাঘাত,cʰuɾɪkɐgʱɐt̪
766,ফলে,pʰɔle
767,সর্ব্বোচ্চ,ʃɔɾbocco
768,বিদ্যাপীঠে,bɪd̪d̪ɐpɪtʰe
769,নিরাপরাধ,nɪɾɐpɔɾɐd̪ʱ
770,শিক্ষার্থী,ʃɪkkʰɐɾt̪ʰɪ
771,হয়েও,hoʲeo̯
772,পুলিশের,pulɪʃeɾ
773,হয়রানির,hɔʲɾɐnɪɾ
774,শিকার,ʃɪkɐɾ
775,হচ্ছি।,hoccʰɪ।
776,পেয়ে,peʲe
777,সংবাদকর্মীরা,ʃɔŋbɐd̪koɾmɪɾɐ
778,ঘটনাস্থলে,gʱɔtonɐst̪ʰɔle
779,গেলে,gele
780,বাড়ইপাড়া,bɐɽo͡ɪ̯pɐɽɐ
781,বন,bɔn
782,বিট,bɪt
783,কর্মকর্তা,kɔɾmokɔɾt̪ɐ
784,কর্মকর্তা-কর্মচারীরা,kɔɾmokɔɾt̪ɐ-kɔɾmocɐɾɪɾɐ
785,সেখান,ʃekʰɐn
786,সটকে,ʃɔtke
787,সেশন,ʃeʃon
788,ফি,pʰɪ
789,বিশেষ,bɪʃeʃ
790,ক্লাস,klɐs
791,নির্ধারণ,nɪɾd̪ʱɐɾon
792,মন্ত্রণালয়।,mɔnt̪ɾonɐlɔe̯।
793,সৌভিক,ʃo͡u̯bʱɪk
794,বকশীর,bokʃɪɾ
795,সমর্থক,ʃɔmɔɾt̪ʰok
796,দশম,d̪ɔʃɔm
797,শ্রেণীর,শ্রেণির
798,ছাত্র,cʰɐt̪ɾo
799,স্বাধীন,ʃɐd̪ʱɪn
800,সরদার,ʃɔɾd̪ɐɾ
801,কেবিনেট,kebɪnet
802,প্রধান,pɾod̪ʱɐn
803,পদের,pɔd̪eɾ
804,প্রার্থী,pɾɐɾt̪ʰɪ
805,সাগর,ʃɐgoɾ
806,মৃধাকে,mɾɪd̪ʱɐke
807,চড়থাপ্পড়,cɔɽt̪ʰɐppoɽ
808,মারে।,mɐɾe।
809,বিমানবন্দরে,bɪmɐnbɔnd̪oɾe
810,জিনিস,ɟɪnɪʃ
811,খোয়া,kʰoʷɐ
812,গেলেও,geleo̯
813,প্রতিযোগিতায়,pɾot̪ɪɟogɪt̪ɐe̯
814,পারছেন,pɐɾcʰen
815,সদস্যরা।,ʃɔd̪oʃʃoɾɐ।
816,বিদেশি,bɪd̪eʃɪ
817,কোম্পানি,kompɐnɪ
818,বাংলাদেশকে,bɐŋlɐd̪eʃke
819,যেন,ɟeno
820,গ্রাস,gɾɐʃ
821,সেজন্য,ʃeɟonno
822,আমাদের,ɐmɐd̪eɾ
823,একটু,ektu
824,সাবধান,ʃɐbd̪ʱɐn
825,হতে,hot̪e
826,যত,ɟɔt̪o
827,দ্রুত,d̪ɾut̪o
828,সম্ভব,ʃɔmbʱɔb
829,সমস্যা,ʃɔmoʃʃɐ
830,সমাধানে,ʃɔmɐd̪ʱɐne
831,কাজ,kɐɟ
832,করছি।,koɾcʰɪ।
833,সরকারি,ʃɔɾkɐɾɪ
834,প্রকল্পে,pɾokɔlpe
835,কনসালটেন্ট,kɔnoʃɐltent
836,হিসেবেও,hɪʃebeo̯
837,শিক্ষার্থীরা,ʃɪkkʰɐɾt̪ʰɪɾɐ
838,শতাধিক,ʃɔt̪ɐd̪ʱɪk
839,ঝুঁকিপূর্ণ,ɟʱũkɪpuɾno
840,পাহাড়,pɐhɐɽ
841,ছেড়ে,cʰeɽe
842,নিরাপদ,nɪɾɐpod̪
843,স্থানে,st̪ʰɐne
844,সরে,ʃɔɾe
845,যাবার,ɟɐbɐɾ
846,নির্দেশসহ,nɪɾd̪eʃʃɔho
847,সতর্ক,ʃɔt̪ɔɾko
848,বৃহস্পতিবার,bɾɪhoʃpot̪ɪbɐɾ
849,বিকালে,bɪkɐle
850,কেন্দ্রীয়,kend̪ɾɪʲo
851,শহীদ,ʃohɪd̪
852,মিনার,mɪnɐɾ
853,চত্বরে,cɔt̪t̪oɾe
854,জাসদের,ɟɐʃd̪eɾ
855,গণমিছিলপূর্ব,gɔnomɪcʰɪlpuɾbo
856,সমাবেশে,ʃɔmɐbeʃe
857,অতিথির,ot̪ɪt̪ʰɪɾ
858,বক্তৃতায়,bokt̪ɾɪt̪ɐe̯
859,এসব,eʃɔb
860,কথা,kɔt̪ʰɐ
861,"সংস্কৃতি,","ʃɔŋskɾɪt̪ɪ,"
862,"ধর্ম,","d̪ʱɔɾmo,"
863,বর্ণে,bɔɾne
864,রয়েছে,ɾoʲecʰe
865,ভিন্নতা।,bʱɪnnot̪ɐ।
866,ফিল্ড,pʰɪld
867,পজিশনগুলোতে,poɟɪʃongulot̪e
868,রাখব।,ɾɐkʰbo।
869,মাকে,mɐke
870,বলা,bɔlɐ
871,মাত্র,mɐt̪ɾo
872,উনি,unɪ
873,কাঁদতে,kɐ̃d̪t̪e
874,দিয়েছিলেন।,d̪ɪʲecʰɪlen।
875,প্রফেসর,pɾopʰeʃɔɾ
876,আবদুল,ɐbd̪ul
877,"মান্নান,","mɐnnɐn,"
878,"চেয়ারম্যান,","ceʲɐɾmɛn,"
879,ইউজিসি,ɪu̯ɟɪʃɪ
880,অনুষ্ঠানে,ɔnuʃtʰɐne
881,অতিথি,ot̪ɪt̪ʰɪ
882,উপস্থিত,upost̪ʰɪt̪
883,ছিলেন।,cʰɪlen।
884,সমীক্ষায়,ʃomɪkkʰɐe̯
885,দেখা,d̪ɛkʰɐ
886,"যায়,","ɟɐe̯,"
887,বায়ুদূষণজনিত,bɐʲud̪uʃɔnɟonɪt̪o
888,সৃষ্ট,sɾɪʃto
889,রোগে,ɾoge
890,করনে,koɾone
891,প্রধানত,pɾod̪ʱɐnɔt̪o
892,ছোট,cʰoto
893,ছেলেমেয়ে,cʰelemeʲe
894,বয়স্করা,bɔʲoʃkoɾɐ
895,ক্ষতিগ্রস্ত,kʰot̪ɪgɾost̪o
896,বোর্ড,boɾd
897,সাব-কমিটির,sɐb-kɔmɪtɪɾ
898,সভায়,ʃɔbʱɐe̯
899,স্টেশনগুলো,steʃongulo
900,বন্ধ,bond̪ʱo
901,দেয়ার,d̪eʲɐɾ
902,চূড়ান্ত,cuɽɐnt̪o
903,জেলার,ɟelɐɾ
904,উপজেলায়,upoɟelɐe̯
905,আওয়ামী,ɐo̯ʷɐmɪ
906,লীগের,lɪgeɾ
907,উপজাতি,upoɟɐt̪ɪ
908,ভয়,bʱɔe̯
909,দেখিয়ে,d̪ekʰɪʲe
910,দল,d̪ɔl
911,পদত্যাগের,pɔd̪ot̪t̪ɛgeɾ
912,সৃষ্টি,sɾɪʃtɪ
913,আবার,ɐbɐɾ
914,আনা,ɐnɐ
915,দরকার,d̪ɔɾkɐɾ
916,সুস্থ,ʃust̪ʰo
917,সমাজের,ʃɔmɐɟeɾ
918,প্রয়োজনে।,pɾoʲoɟone।
919,সমাজে,ʃɔmɐɟe
920,থেকেও,t̪ʰekeo̯
921,সামাজিক,ʃɐmɐɟɪk
922,ভাবনাগুলো,bʱɐbnɐgulo
923,মধ্য,mod̪d̪ʱo
924,ধীরে,d̪ʱɪɾe
925,লোপ,lop
926,পেতে,pet̪e
927,থাকে।,t̪ʰɐke।
928,অনুমতি,onumot̪ɪ
929,মিছিল-সমাবেশ,mɪcʰɪlo-ʃɔmɐbeʃ
930,আন্দোলন,ɐnd̪olɔn
931,আজমপুরের,ɐɟompuɾeɾ
932,সুমন,ʃumon
933,সুজিত,ʃuɟɪt̪
934,কসাইটুলীর,kɔʃɐ͡ɪ̯tulɪɾ
935,আরিফ,ɐɾɪpʰ
936,আটকরা,ɐtokɾɐ
937,হল,hɔl
938,লছমানপুরের,lɔcʰomɐnpuɾeɾ
939,তৈমুর,t̪oɪ̯muɾ
940,"রহমান,","ɾɔhomɐn,"
941,সদর,ʃɔd̪oɾ
942,উপজেলার,upoɟelɐɾ
943,পিটিআই,pɪtɪɐɪ̯
944,মাস্টারপাড়ার,mɐstɐɾpɐɽɐɾ
945,"ইলিয়াস,","ɪlɪʲɐs,"
946,ছোটটাপ্পু,cʰottɐppu
947,গ্রামের,gɾɐmeɾ
948,কালাম,kɐlɐm
949,তেলকুপি,t̪elkupɪ
950,সামাদ।,sɐmɐd̪।
951,আরও,ɐɾɔo̯
952,পরিচয়পত্র,poɾɪcɔʲpot̪ɾo
953,টিকিয়ে,tɪkɪʲe
954,রাখার,ɾɐkʰɐɾ
955,ভাবতে,bʱɐbt̪e
956,থাকব।,t̪ʰɐkbo।
957,এর,eɾ
958,গ্রেফতার,gɾepʰt̪ɐɾ
959,নিজের,nɪɟeɾ
960,ওপর,upoɾ
961,বিশ্বাস,bɪʃʃɐʃ
962,খেলে।,kʰele।
963,অথচ,ɔt̪ʰoco
964,শামীম,ʃɐmɪm
965,ওসমান,osmɐn
966,একজন,ɛkɟon
967,সংসদ,ʃɔŋʃɔd̪
968,সদস্য।,ʃɔd̪oʃʃo।
969,আইপিএলে,ɐɪ̯pɪele
970,নয়।,nɔe̯।
971,শান্তিচুক্তির,ʃɐnt̪ɪcukt̪ɪɾ
972,ভারতে,bʱɐɾt̪e
973,বাংলাদেশী,bɐŋlɐd̪eʃɪ
974,রিফিউজিদের,ɾɪpʰɪ͡u̯ɟɪd̪eɾ
975,ফেরত,pʰeɾt̪o
976,আনার,ɐnɐɾ
977,বৈঠকে,boɪ̯tʰɔke
978,লম্বা,lɔmbɐ
979,চুলে,cule
980,ক্লিপ,klɪp
981,ফুল।,pʰul।
982,উপজেলা,upoɟelɐ
983,বিএনপির,bɪe̯npɪɾ
984,সম্পাদক,ʃɔmpɐd̪ok
985,গোলাম,golɐm
986,মাহমুদ,mɐhmud̪
987,মাহাবুব,mɐhɐbub
988,মাস্টার,mɐstɐɾ
989,বাদী,bɐd̪ɪ
990,বরিশাল,boɾɪʃɐl
991,সিনিয়র,sɪnɪʲoɾ
992,সহকারী,ʃɔhokɐɾɪ
993,জজ,ɟɔɟ
994,আদালতে,ɐd̪ɐlɔt̪e
995,মামলা,mɐmlɐ
996,দায়ের,d̪ɐʲeɾ
997,নামেমাত্র,nɐmemɐt̪ɾo
998,কয়েকটি,kɔʲektɪ
999,স্কুলে,skule
1000,ডিজিটাল,dɪɟɪtɐl
1001,পদ্ধতিতে,pod̪d̪ʱot̪ɪt̪e
1002,নেয়া,neʲɐ
1003,সুষ্ঠু,ʃuʃtʰu
1004,মনিটরিং,monɪtɾɪŋ
1005,হওয়ায়,hoʷɐe̯
1006,ছাত্রছাত্রীদের,cʰɐt̪ɾocʰɐt̪ɾɪd̪eɾ
1007,উৎসাহ,ut̪ʃɐho
1008,এটি,etɪ
1009,বাংলাদেশের,bɐŋlɐd̪eʃeɾ
1010,দ্রুতগতি,d̪ɾut̪ɔgot̪ɪ
1011,ক্ষমতাসম্পন্ন,kʰɔmot̪ɐʃɔmponno
1012,গণপরিবহন,gɔnopoɾɪbɔhon
1013,ব্যবস্থা।,bɛbost̪ʰɐ।
1014,ওয়ারেন্ট,oʷɐɾent
1015,অফিসার,ɔpʰɪsɐɾ
1016,র‌্যাবের,ɾɛbeɾ
1017,দফতরের,d̪ɔpʰt̪ɔɾeɾ
1018,ইন্টেলিজেন্স,ɪntelɪɟens
1019,উইং-এ,u͡ɪ̯ŋ-e
1020,কর্মরত,kɔɾmoɾɔt̪o
1021,বিপরীতে,bɪpoɾɪt̪e
1022,তমা,t̪ɔmɐ
1023,মির্জা,mɪɾɟɐ
1024,লাবণ্য,lɐbonno
1025,লী।,lɪ।
1026,বঙ্গবন্ধুর,bɔŋgobond̪ʱuɾ
1027,আদর্শের,ɐd̪oɾʃeɾ
1028,মহত্ত্বের,mɔht̪t̪eɾ
1029,নতুন,not̪un
1030,প্রজন্মকে,pɾoɟɔnmoke
1031,সম্পৃক্ত,ʃɔmpɾɪkt̪o
1032,কোষাধ্যক্ষ,koʃɐd̪d̪ʱokkʰo
1033,আবদুর,ɐbd̪uɾ
1034,রহিম,ɾohɪm
1035,খান,kʰɐn
1036,ঘটনার,gʱɔtonɐɾ
1037,জড়িত,ɟoɽɪt̪o
1038,নই।,noɪ̯।
1039,তেমনি,t̪emnɪ
1040,খেলাধুলায়,kʰelɐd̪ʱulɐe̯
1041,যাচ্ছি।,ɟɐccʰɪ।
1042,দক্ষিণ,d̪okkʰɪn
1043,কোরিয়ার,koɾɪʲɐɾ
1044,গণমাধ্যমের,gɔnomɐd̪d̪ʱomeɾ
1045,বরাত,bɔɾɐt̪
1046,শনিবার,ʃonɪbɐɾ
1047,একথা,ɛkt̪ʰɐ
1048,বিবিসি।,bɪbɪsɪ।
1049,অসুস্থ,ɔʃust̪ʰo
1050,সুবীর,ʃubɪɾ
1051,নন্দীর,nond̪ɪɾ
1052,শারীরিক,ʃɐɾɪɾɪk
1053,খোঁজ-খবর,kʰõɟ-kʰɔboɾ
1054,নেন,nen
1055,আগামীকাল,ɐgɐmɪkɐl
1056,দিনাজপুরের,d̪ɪnɐɟpuɾeɾ
1057,পার্বতীপুরে,pɐɾbot̪ɪpuɾe
1058,জ্বালানিবাহী,ɟɐlɐnɪbɐhɪ
1059,ট্রেনটি,tɾentɪ
1060,পৌঁছবে।,poũ̯cʰobe।
1061,কাটার,kɐtɐɾ
1062,যখন,ɟɔkʰon
1063,"ঢাকায়,","dʱɐkɐe̯,"
1064,পরিবার,poɾɪbɐɾ
1065,বন্ধুরা,bond̪ʱuɾɐ
1066,মিলে,mɪle
1067,সাড়ম্বরে,ʃɐɽɔmbɔɾe
1068,করল,koɾl
1069,মুস্তাফিজের,muʃt̪ɐpʰɪɟeɾ
1070,জন্মদিন।,ɟɔnmod̪ɪn।
1071,ছেলে,cʰele
1072,বিদেশ,bɪd̪eʃ
1073,থাকে,t̪ʰɐke
1074,ছেলের,cʰeleɾ
1075,বউয়ের,bo͡u̯ʲeɾ
1076,শ্বশুর-শাশুড়ির,ʃoʃuɾ-ʃɐʃuɽɪɾ
1077,সম্পর্ক,ʃɔmpɔɾko
1078,ভালো,bʱɐlo
1079,কূটনীতিকরা,kutnɪt̪ɪkɔɾɐ
1080,সৌদিতে,so͡u̯d̪ɪt̪e
1081,নিজেদের,nɪɟed̪eɾ
1082,দূতাবাস,d̪ut̪ɐbɐʃ
1083,কনস্যুলেট,kɔnoʃʃo͡u̯let
1084,অফিস,ɔpʰɪʃ
1085,অফিসগুলো,ɔpʰɪʃgulo
1086,পরিদর্শন,poɾɪd̪ɔɾʃon
1087,পারবে।,pɐɾbe।
1088,কিছুক্ষণ,kɪcʰukkʰon
1089,পরেই,pɔɾeɪ̯
1090,মেয়ে,meʲe
1091,চম্পা,cɔmpɐ
1092,পারভিনও,pɐɾbʱɪno
1093,হঠাৎ,hɔtʰɐt̪
1094,রহস্যজনকভাবে,ɾɔhoʃʃoɟɔnokbʱɐbe
1095,টিকিট,tɪkɪt
1096,বিক্রয়ে,bɪkɾoʲe
1097,অনিয়ম,ɔnɪʲom
1098,পড়ালেখা,pɔɽɐlekʰɐ
1099,করত।,koɾt̪o।
1100,ক্যাম্পাসে,kɛmpɐse
1101,ভীতিকর,bʱɪt̪ɪkɔɾ
1102,পরিস্থিতির,poɾɪst̪ʰɪt̪ɪɾ
1103,যাতে,ɟɐt̪e
1104,চোখে,cokʰe
1105,পরিস্থিতি,poɾɪst̪ʰɪt̪ɪ
1106,দেখতে,d̪ekʰt̪e
1107,পারেন।,pɐɾen।
1108,সড়কে,ʃɔɽoke
1109,অবস্থিত,ɔbost̪ʰɪt̪o
1110,কালভার্টটি,kɐlbʱɐɾtotɪ
1111,একমাস,ɛkmɐʃ
1112,ওপরের,upoɾeɾ
1113,ভেঙে,bʱeŋe
1114,গর্তের,gɔɾt̪eɾ
1115,যানবাহন,ɟɐnbɐhɔn
1116,চলাচল,cɔlɐcɔl
1117,গেছে।,gɛcʰe।
1118,এমন,ɛmon
1119,হৃদয়বিদারক,ɾɪd̪ɔʲbɪd̪ɐɾɔk
1120,ঘটেছে,gʱotecʰe
1121,ঢাকা-টাঙ্গাইল,dʱɐkɐ-tɐŋgɐɪ̯l
1122,মহাসড়কের,mɔhɐʃɔɽkeɾ
1123,মৌচাক,mou̯cɐk
1124,বাসস্ট্যান্ড,bɐʃostɐnd
1125,এলাকায়।,elɐkɐe̯।
1126,ভাটির,bʱɐtɪɾ
1127,দিকে,d̪ɪke
1128,ধাবিত,d̪ʱɐbɪt̪o
1129,বৃষ্টির,bɾɪʃtɪɾ
1130,পানি।,pɐnɪ।
1131,বইটির,bo͡ɪ̯tɪɾ
1132,কমরেড,kɔmɾed
1133,আলাউদ্দিনের,ɐlɐu̯d̪d̪ɪneɾ
1134,আফরোজা,ɐfɾoɟɐ
1135,অদিতি,ɔd̪ɪt̪ɪ
1136,আজীবন,ɐɟɪbon
1137,সাধারণ,ʃɐd̪ʱɐɾon
1138,মানুষের,mɐnuʃeɾ
1139,জন্যই,ɟonnoɪ̯
1140,লড়াই,lɔɽɐɪ̯
1141,অনদিকে,ɔnod̪ɪke
1142,পছন্দের,pɔcʰond̪eɾ
1143,তালিকায়,t̪ɐlɪkɐe̯
1144,সবচেয়ে,ʃɔbceʲe
1145,নিচে,nɪce
1146,আফ্রিকার,ɐfɾɪkɐɾ
1147,নাইজারের,nɐ͡ɪ̯ɟɐɾeɾ
1148,অবস্থান।,ɔbost̪ʰɐn।
1149,চিৎকার,cɪt̪kɐɾ
1150,শুনে,ʃune
1151,চাচাকে,cɐcɐke
1152,দৌড়ে,d̪ou̯ɽe
1153,আসেন,ɐʃen
1154,শামশুল,ʃɐmʃul
1155,আলম।,ɐlom।
1156,রাইডার্সদের,ɾɐ͡ɪ̯dɐɾsd̪eɾ
1157,ম্যাচ,mɛc
1158,সিলেট,sɪlet
1159,পর্বের,pɔɾbeɾ
1160,উদ্বোধনী,ud̪bɐd̪ʱonɪ
1161,দিনে,d̪ɪne
1162,রাজশাহী,ɾɐɟʃɐhɪ
1163,কিংসের,kɪŋʃeɾ
1164,বিপক্ষে।,bɪpɔkkʰe।
1165,এছাড়াও,ecʰɐɽɐo̯
1166,রিটার্নিং,ɾɪtɐɾnɪŋ
1167,ওয়ালের,oʷɐleɾ
1168,ভেতরের,bʱet̪oɾeɾ
1169,ভড়াট,bʱɔɽɐt
1170,আরসিসি,ɐcʰoʃɪsɪ
1171,রাস্তা,ɾɐst̪ɐ
1172,থাকলে,t̪ʰɐkle
1173,আর্থিক,ɐɾt̪ʰɪk
1174,অনটনের,ɔntoneɾ
1175,কিনে,kɪne
1176,অপারগতা,ɔpɐɾogɔt̪ɐ
1177,জানানোয়,ɟɐnɐnoe̯
1178,অভিমানে,obʱɪmɐne
1179,কীটনাশক,kɪtonɐʃok
1180,পান,pɐn
1181,রাখাইনে,ɾɐkʰɐɪ̯ne
1182,সৈন্য,ʃoɪ̯nno
1183,রোহিঙ্গা,ɾohɪŋgɐ
1184,মেয়েদের,meʲed̪eɾ
1185,উলঙ্গ,uloŋgo
1186,ছবি,cʰobɪ
1187,জনসমক্ষে,ɟɔnʃɔmokkʰe
1188,ছড়িয়ে,cʰoɽɪʲe
1189,গ্রাম্য,gɾɐmmo
1190,কবিরাজ,kobɪɾɐɟ
1191,চিকিৎসা,cɪkɪt̪ʃɐ
1192,করায়।,kɔɾɐe̯।
1193,ট্রুফি,tɾupʰɪ
1194,জয়ের,ɟɔʲeɾ
1195,ম্যাচে,mɛce
1196,ঝুঁকি,ɟʱũkɪ
1197,খেলবেন,kʰelben
1198,কোয়েটার,koʲetɐɾ
1199,অধিকাংশ,od̪ʱɪkɐŋʃo
1200,বিদেশী,bɪd̪eʃɪ
1201,ক্রিকেটাররা।,kɾɪketɐɾɾɐ।
1202,ছবিতে,cʰobɪt̪e
1203,"ম্যাচ-ফিক্সিং,","mɛc-pʰɪksɪŋ,"
1204,ধোনির,d̪ʱonɪɾ
1205,রসায়ন,ɾɔʃɐʲon
1206,সব,ʃɔb
1207,তুলে,t̪ule
1208,ধরা,d̪ʱɔɾɐ
1209,তোয়ালে,t̪oʷɐle
1210,কখনো,kɔkʰono
1211,একে,eke
1212,অপরেরটা,ɔpoɾeɾtɐ
1213,ব্যবহার,bɛbohɐɾ
1214,উচিত,ucɪt̪
1215,তাই,t̪ɐɪ̯
1216,রাখবে,ɾɐkʰbe
1217,তুমিই,t̪umɪ͡ɪ̯
1218,বেস্ট।,best।
1219,মালিকপক্ষ,mɐlɪkpokkʰo
1220,একাদশ,ɛkɐd̪ʃ
1221,সাজিয়ে,ʃɐɟɪʲe
1222,খেলার,kʰɛlɐɾ
1223,বলছে।,bolcʰe।
1224,সাংবাদিকদের,ʃɐŋbɐd̪ɪkd̪eɾ
1225,বলবেন,bolben
1226,উভয়ে।,ubʱɔʲe।
1227,সম্প্রতি,ʃɔmpɾot̪ɪ
1228,ভারত,bʱɐɾt̪o
1229,নিয়ন্ত্রিত,nɪʲont̪ɾɪt̪o
1230,কাশ্মীরের,kɐsɪɾeɾ
1231,উরিতে,uɾɪt̪e
1232,ভারতীয়,bʱɐɾt̪ɪʲo
1233,সেনাঘাঁটিতে,ʃenɐgʱɐ̃tɪt̪e
1234,সন্ত্রাসী,ʃɔnt̪ɾɐʃɪ
1235,হামলার,hɐmlɐɾ
1236,নিন্দাও,nɪnd̪ɐ͡o̯
1237,বিবৃতিতে।,bɪbɾɪt̪ɪt̪e।
1238,আবুল,ɐbul
1239,হোসেন,hosen
1240,মোস্তাফিজুর,most̪ɐfɪzuɾ
1241,তুষার।,t̪uʃɐɾ।
1242,রুচি,ɾucɪ
1243,কমে,kome
1244,খাবার,kʰɐbɐɾ
1245,বেছে,becʰe
1246,"নিন,","nɪn,"
1247,অল্প,ɔlpo
1248,খেলেও,kʰeleo
1249,ক্যালরি,kɛloɾɪ
1250,পাওয়া,pɐo̯ʷɐ
1251,অধ্যাপক,od̪d̪ʱɐpok
1252,ডা.,dɐ.
1253,সুশান্তসহ,ʃuʃɐnt̪oʃɔho
1254,বিএমএ,bɪ͡e̯me
1255,সভাপতি,ʃɔbʱɐpot̪ɪ
1256,আমীর,ɐmɪɾ
1257,হোসাইন,hoʃɐɪ̯n
1258,রাহাত,ɾɐhɐt̪
1259,তাতে,t̪ɐt̪e
1260,অংশগ্রহণ,ɔŋʃogɾohon
1261,"সভা,","ʃɔbʱɐ,"
1262,আলোচনা,ɐlocɔnɐ
1263,কর্মশালা,kɔɾmoʃklɐ
1264,তারপরেও,t̪ɐɾpɔɾeo̯
1265,কিভাবে,kɪbʱɐbe
1266,গ্রেফতারি,gɾepʰt̪ɐɾɪ
1267,পরোয়ানা,pɔɾoɐnɐ
1268,জারি,ɟɐɾɪ
1269,"হল,","hɔl,"
1270,বোধগম্য,bod̪ʱogommo
1271,বিশ্বদরবারে,bɪʃʃod̪ɔɾbɐɾe
1272,মর্যাদার,moɾɟɐd̪ɐɾ
1273,চলতে,colt̪e
1274,পারি।,pɐɾɪ।
1275,চাঁপাইনবাবগঞ্জ,cɐ̃pɐɪ̯nɔbɐbgɔnɟ
1276,পৌরসভা,pou̯ɾoʃɔbʱɐ
1277,ভবনে,bʱɔbone
1278,পৌর,pou̯ɾo
